,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
184,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 367, '0x1': 481, '0x2': 171, '0x3': 193, '0x4': 346, '0x5': 204, '0x6': 104, '0x7': 134}","{'0x0': 0.14418451051513598, '0x1': 0.21697476474724514, '0x2': 0.11052521299973685, '0x3': 0.12223057617903982, '0x4': 0.17272090027792247, '0x5': 0.0728963812362532, '0x6': 0.05889770900856654, '0x7': 0.10156994503609998}"
185,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 265, '0x1': 472, '0x2': 159, '0x3': 168, '0x4': 394, '0x5': 246, '0x6': 165, '0x7': 131}","{'0x0': 0.08680925728769584, '0x1': 0.22050336107499655, '0x2': 0.1070267656094, '0x3': 0.10140116113671814, '0x4': 0.1800298421878544, '0x5': 0.10020332699524087, '0x6': 0.10980261028477001, '0x7': 0.09422367542332427}"
186,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 270, '0x1': 443, '0x2': 184, '0x3': 181, '0x4': 449, '0x5': 196, '0x6': 116, '0x7': 161}","{'0x0': 0.07956899813690817, '0x1': 0.2003508073903345, '0x2': 0.1299500117455777, '0x3': 0.11326561479986076, '0x4': 0.23351449956197418, '0x5': 0.056712215057303346, '0x6': 0.059785939433080144, '0x7': 0.12685191387496117}"
187,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 266, '0x1': 424, '0x2': 188, '0x3': 158, '0x4': 393, '0x5': 268, '0x6': 172, '0x7': 131}","{'0x0': 0.07843219542258131, '0x1': 0.19447388293458517, '0x2': 0.1319577730585858, '0x3': 0.09608691976531679, '0x4': 0.17644456061919236, '0x5': 0.11438562475990495, '0x6': 0.11598491977718073, '0x7': 0.09223412366265288}"
188,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 266, '0x1': 468, '0x2': 203, '0x3': 161, '0x4': 399, '0x5': 200, '0x6': 141, '0x7': 162}","{'0x0': 0.0714837800502699, '0x1': 0.22269662578236507, '0x2': 0.14629635475195665, '0x3': 0.09322279572219062, '0x4': 0.19346847697029235, '0x5': 0.059603864449820076, '0x6': 0.08625112224173799, '0x7': 0.12697698003136745}"
189,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 266, '0x1': 451, '0x2': 157, '0x3': 199, '0x4': 442, '0x5': 209, '0x6': 125, '0x7': 151}","{'0x0': 0.08699432411728888, '0x1': 0.19814998259367747, '0x2': 0.10592078004470629, '0x3': 0.1294293142584833, '0x4': 0.22540160530704784, '0x5': 0.06875811728601516, '0x6': 0.06907556630497552, '0x7': 0.11627031008780554}"
190,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 277, '0x1': 440, '0x2': 189, '0x3': 168, '0x4': 383, '0x5': 245, '0x6': 147, '0x7': 151}","{'0x0': 0.08428150522949598, '0x1': 0.2014816540705322, '0x2': 0.13263036848422718, '0x3': 0.10262907944160565, '0x4': 0.18002507870683584, '0x5': 0.0924535202348943, '0x6': 0.09364715227142949, '0x7': 0.11285164156097936}"
191,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 353, '0x1': 444, '0x2': 172, '0x3': 225, '0x4': 381, '0x5': 181, '0x6': 107, '0x7': 137}","{'0x0': 0.13578317083198124, '0x1': 0.18409359653052454, '0x2': 0.11137869441268392, '0x3': 0.15315189085527722, '0x4': 0.19402849177572354, '0x5': 0.05715701192404177, '0x6': 0.05843726293918151, '0x7': 0.10596988073058627}"
192,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 341, '0x1': 449, '0x2': 174, '0x3': 200, '0x4': 350, '0x5': 185, '0x6': 130, '0x7': 171}","{'0x0': 0.12864704798705295, '0x1': 0.19657001961328113, '0x2': 0.11396018371852858, '0x3': 0.12938391496045282, '0x4': 0.16694033622146118, '0x5': 0.04776933610494468, '0x6': 0.08050456527861748, '0x7': 0.1362245961156612}"
193,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 263, '0x1': 410, '0x2': 210, '0x3': 175, '0x4': 409, '0x5': 239, '0x6': 155, '0x7': 139}","{'0x0': 0.06876890345667243, '0x1': 0.18113659987160718, '0x2': 0.15139942702303233, '0x3': 0.11126637748726821, '0x4': 0.19340385126316184, '0x5': 0.09295438167229488, '0x6': 0.0988227538885836, '0x7': 0.10224770533737955}"
194,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 343, '0x1': 484, '0x2': 181, '0x3': 190, '0x4': 379, '0x5': 174, '0x6': 101, '0x7': 148}","{'0x0': 0.12521212352364405, '0x1': 0.22137427127741383, '0x2': 0.12152634501935226, '0x3': 0.118407437656877, '0x4': 0.19537714109690058, '0x5': 0.04832950439508192, '0x6': 0.052724266942718326, '0x7': 0.11704891008801203}"
195,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 257, '0x1': 442, '0x2': 181, '0x3': 127, '0x4': 427, '0x5': 257, '0x6': 159, '0x7': 150}","{'0x0': 0.0734864199948724, '0x1': 0.2170862213225397, '0x2': 0.1283901501667941, '0x3': 0.06666999955741645, '0x4': 0.20280628045997298, '0x5': 0.099661371262908, '0x6': 0.10079645568754236, '0x7': 0.11110310154795401}"
196,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 274, '0x1': 482, '0x2': 200, '0x3': 140, '0x4': 396, '0x5': 233, '0x6': 123, '0x7': 152}","{'0x0': 0.07655800071670299, '0x1': 0.23741349859179198, '0x2': 0.144467351225764, '0x3': 0.07420429334911316, '0x4': 0.19712833174715907, '0x5': 0.08377196381614092, '0x6': 0.07083450654337749, '0x7': 0.11562205400995043}"
197,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 229, '0x1': 456, '0x2': 195, '0x3': 169, '0x4': 425, '0x5': 219, '0x6': 159, '0x7': 148}","{'0x0': 0.052081007111120105, '0x1': 0.21229589530191165, '0x2': 0.14145070291903422, '0x3': 0.10198984660116873, '0x4': 0.20265593591181083, '0x5': 0.07655690526490108, '0x6': 0.10078011658596336, '0x7': 0.11218959030408998}"
198,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 323, '0x1': 477, '0x2': 190, '0x3': 191, '0x4': 383, '0x5': 174, '0x6': 115, '0x7': 147}","{'0x0': 0.11037695545451362, '0x1': 0.2171111086329589, '0x2': 0.13035994632961287, '0x3': 0.11969266146121588, '0x4': 0.1929425271340402, '0x5': 0.04880017800925654, '0x6': 0.06488424806874683, '0x7': 0.11583237490965513}"
199,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 242, '0x1': 439, '0x2': 156, '0x3': 146, '0x4': 430, '0x5': 270, '0x6': 175, '0x7': 142}","{'0x0': 0.07372389515104968, '0x1': 0.2080573051965991, '0x2': 0.1066880245439824, '0x3': 0.0844866170690703, '0x4': 0.1984723325670421, '0x5': 0.11095525829410044, '0x6': 0.11542365283421266, '0x7': 0.10219291434394329}"
200,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 261, '0x1': 461, '0x2': 179, '0x3': 156, '0x4': 410, '0x5': 223, '0x6': 142, '0x7': 168}","{'0x0': 0.07668033052858338, '0x1': 0.21954334332555742, '0x2': 0.1260710197045163, '0x3': 0.08974840806821797, '0x4': 0.199417118853258, '0x5': 0.07175847469186863, '0x6': 0.08628774966031748, '0x7': 0.13049355516768077}"
201,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 299, '0x1': 456, '0x2': 178, '0x3': 192, '0x4': 435, '0x5': 178, '0x6': 112, '0x7': 150}","{'0x0': 0.09919767736368437, '0x1': 0.20421095534454695, '0x2': 0.122149184073108, '0x3': 0.12240330724147923, '0x4': 0.22634963945398037, '0x5': 0.04954575714181764, '0x6': 0.057782805418409085, '0x7': 0.11836067396297437}"
202,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 230, '0x1': 447, '0x2': 150, '0x3': 154, '0x4': 412, '0x5': 275, '0x6': 173, '0x7': 159}","{'0x0': 0.06900324011204458, '0x1': 0.21034008541235008, '0x2': 0.10226985228912094, '0x3': 0.09028625172377577, '0x4': 0.18818856620200877, '0x5': 0.10810913391462226, '0x6': 0.11463133001263587, '0x7': 0.11717154033344174}"
203,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 260, '0x1': 490, '0x2': 195, '0x3': 159, '0x4': 402, '0x5': 211, '0x6': 136, '0x7': 147}","{'0x0': 0.07000267241905148, '0x1': 0.23625082477042714, '0x2': 0.14017913819338967, '0x3': 0.09043615819414418, '0x4': 0.19668014825355537, '0x5': 0.07179162928224074, '0x6': 0.08212623136700702, '0x7': 0.1125331975201844}"
204,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 304, '0x1': 471, '0x2': 176, '0x3': 186, '0x4': 400, '0x5': 200, '0x6': 112, '0x7': 151}","{'0x0': 0.103450272907257, '0x1': 0.21474136185420659, '0x2': 0.12012136004873733, '0x3': 0.11598660375307812, '0x4': 0.2040802608920288, '0x5': 0.06344239006079332, '0x6': 0.060804324898652035, '0x7': 0.11737342558524674}"
205,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 316, '0x1': 497, '0x2': 198, '0x3': 178, '0x4': 379, '0x5': 175, '0x6': 106, '0x7': 151}","{'0x0': 0.1027252036420115, '0x1': 0.23406973780642668, '0x2': 0.13870315991771015, '0x3': 0.10626822020579332, '0x4': 0.1938164165989385, '0x5': 0.04777692034090171, '0x6': 0.056935238992313376, '0x7': 0.11970510249590471}"
206,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 314, '0x1': 452, '0x2': 187, '0x3': 222, '0x4': 384, '0x5': 212, '0x6': 103, '0x7': 126}","{'0x0': 0.10685031840349994, '0x1': 0.18966822221497737, '0x2': 0.12783337054147617, '0x3': 0.15001952344811753, '0x4': 0.19673476020551742, '0x5': 0.08055622298552914, '0x6': 0.05490988365086831, '0x7': 0.09342769855001411}"
207,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 311, '0x1': 475, '0x2': 167, '0x3': 196, '0x4': 393, '0x5': 192, '0x6': 119, '0x7': 147}","{'0x0': 0.11112208135843014, '0x1': 0.21361195810728062, '0x2': 0.11112597327028717, '0x3': 0.1247780603677418, '0x4': 0.1972687653024453, '0x5': 0.060048477283126074, '0x6': 0.06787545584285595, '0x7': 0.11416922846783298}"
208,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 309, '0x1': 454, '0x2': 186, '0x3': 195, '0x4': 415, '0x5': 200, '0x6': 109, '0x7': 132}","{'0x0': 0.10302412186942701, '0x1': 0.20094144914664056, '0x2': 0.1281674715559044, '0x3': 0.12586399947324245, '0x4': 0.21421187120442117, '0x5': 0.07028409624104975, '0x6': 0.057415984247787544, '0x7': 0.10009100626152709}"
209,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,evolution,4,True,False,0.3,1.0,"{'0x0': 262, '0x1': 414, '0x2': 174, '0x3': 134, '0x4': 424, '0x5': 251, '0x6': 183, '0x7': 158}","{'0x0': 0.08011359349328782, '0x1': 0.19774601432617636, '0x2': 0.12064828678550076, '0x3': 0.07497615356744158, '0x4': 0.1924713826186593, '0x5': 0.09340527329814033, '0x6': 0.12235350165197233, '0x7': 0.11828579425882156}"
210,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 501, '0x1': 268, '0x2': 101, '0x3': 209, '0x4': 227, '0x5': 439, '0x6': 141, '0x7': 114}","{'0x0': 0.2581150428884797, '0x1': 0.07236135267876735, '0x2': 0.03576258460725953, '0x3': 0.15742465810987963, '0x4': 0.07852329483507987, '0x5': 0.23165965025701377, '0x6': 0.10435192371663277, '0x7': 0.06180149290688737}"
211,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 450, '0x1': 279, '0x2': 90, '0x3': 185, '0x4': 234, '0x5': 485, '0x6': 172, '0x7': 105}","{'0x0': 0.2311661616229769, '0x1': 0.08674173159655801, '0x2': 0.030014664016102026, '0x3': 0.13612561517087052, '0x4': 0.07073336630591591, '0x5': 0.2639228430386518, '0x6': 0.13207133843057703, '0x7': 0.049224279818347746}"
212,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 528, '0x1': 263, '0x2': 103, '0x3': 217, '0x4': 204, '0x5': 443, '0x6': 145, '0x7': 97}","{'0x0': 0.2745316705271105, '0x1': 0.06571770084945297, '0x2': 0.034733678985798974, '0x3': 0.1655831866965854, '0x4': 0.06231351251979618, '0x5': 0.2408437095102338, '0x6': 0.11049369887802953, '0x7': 0.04578284203299266}"
213,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 509, '0x1': 242, '0x2': 100, '0x3': 170, '0x4': 245, '0x5': 473, '0x6': 161, '0x7': 100}","{'0x0': 0.263203996131085, '0x1': 0.06904991975372035, '0x2': 0.03470258760782459, '0x3': 0.12607117451286337, '0x4': 0.08142258521748806, '0x5': 0.25811837069257837, '0x6': 0.12136239397582917, '0x7': 0.04606897210861105}"
214,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 493, '0x1': 267, '0x2': 103, '0x3': 178, '0x4': 228, '0x5': 470, '0x6': 168, '0x7': 93}","{'0x0': 0.2526813218252026, '0x1': 0.08163105042822187, '0x2': 0.038070902940696795, '0x3': 0.13120852704547306, '0x4': 0.06842841746200243, '0x5': 0.25898082200618483, '0x6': 0.1292755765187734, '0x7': 0.039723381773444984}"
215,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 465, '0x1': 271, '0x2': 90, '0x3': 158, '0x4': 228, '0x5': 518, '0x6': 178, '0x7': 92}","{'0x0': 0.24028257654731, '0x1': 0.09007086112706583, '0x2': 0.029373488881878417, '0x3': 0.1137571216161523, '0x4': 0.06378955800679081, '0x5': 0.28955663801846715, '0x6': 0.1385194792345177, '0x7': 0.03465027656781784}"
216,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 399, '0x1': 287, '0x2': 97, '0x3': 180, '0x4': 304, '0x5': 450, '0x6': 177, '0x7': 106}","{'0x0': 0.19603032986566368, '0x1': 0.09520227899318648, '0x2': 0.04051048244052161, '0x3': 0.13064862642722866, '0x4': 0.11356281132658383, '0x5': 0.24044267505266126, '0x6': 0.13037302281898105, '0x7': 0.053229773075173334}"
217,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 498, '0x1': 287, '0x2': 122, '0x3': 159, '0x4': 252, '0x5': 437, '0x6': 145, '0x7': 100}","{'0x0': 0.24727785555973447, '0x1': 0.10164889907164723, '0x2': 0.05582812284889952, '0x3': 0.11204208005193933, '0x4': 0.09255523400204967, '0x5': 0.23489163774019506, '0x6': 0.10609429349419987, '0x7': 0.049661877231334896}"
218,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 496, '0x1': 289, '0x2': 111, '0x3': 171, '0x4': 245, '0x5': 409, '0x6': 159, '0x7': 120}","{'0x0': 0.250401348448663, '0x1': 0.09965272980634492, '0x2': 0.04552582480097379, '0x3': 0.1217452606879439, '0x4': 0.08407081307424863, '0x5': 0.21019745299308779, '0x6': 0.11856569066302812, '0x7': 0.06984087952570985}"
219,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 477, '0x1': 284, '0x2': 99, '0x3': 182, '0x4': 277, '0x5': 407, '0x6': 177, '0x7': 97}","{'0x0': 0.24287882134087174, '0x1': 0.09259608828362596, '0x2': 0.03567767892021359, '0x3': 0.13296741990658814, '0x4': 0.09723681717885246, '0x5': 0.21710512301349977, '0x6': 0.13287781778721414, '0x7': 0.048660233569134265}"
220,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 506, '0x1': 275, '0x2': 114, '0x3': 171, '0x4': 234, '0x5': 437, '0x6': 151, '0x7': 112}","{'0x0': 0.2558792365167546, '0x1': 0.09011007243473478, '0x2': 0.04752211925635661, '0x3': 0.12328552932437455, '0x4': 0.07930075886113418, '0x5': 0.2309370384144827, '0x6': 0.1126697334346981, '0x7': 0.06029551175746447}"
221,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 534, '0x1': 240, '0x2': 104, '0x3': 191, '0x4': 223, '0x5': 455, '0x6': 163, '0x7': 90}","{'0x0': 0.2777427832874329, '0x1': 0.06040750047345728, '0x2': 0.03524434349714151, '0x3': 0.14498694890930405, '0x4': 0.06719362760812266, '0x5': 0.25088319485809346, '0x6': 0.1252985519164848, '0x7': 0.03824304944996336}"
222,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 472, '0x1': 255, '0x2': 96, '0x3': 196, '0x4': 213, '0x5': 490, '0x6': 191, '0x7': 87}","{'0x0': 0.24385455325017177, '0x1': 0.06754547182511218, '0x2': 0.032110707494421555, '0x3': 0.14846053301237777, '0x4': 0.05035184856874208, '0x5': 0.27432871243656015, '0x6': 0.1514996797067732, '0x7': 0.03184849370584137}"
223,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 511, '0x1': 257, '0x2': 105, '0x3': 182, '0x4': 241, '0x5': 428, '0x6': 173, '0x7': 103}","{'0x0': 0.2627280373813939, '0x1': 0.07523340782175852, '0x2': 0.03803813193857753, '0x3': 0.1349871120617351, '0x4': 0.07572660298834388, '0x5': 0.22880279429934625, '0x6': 0.13217836291883656, '0x7': 0.05230555059000827}"
224,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 456, '0x1': 258, '0x2': 113, '0x3': 209, '0x4': 265, '0x5': 441, '0x6': 161, '0x7': 97}","{'0x0': 0.22648060017446742, '0x1': 0.06671962519351621, '0x2': 0.049127971047230636, '0x3': 0.15862257476585478, '0x4': 0.0949205542621163, '0x5': 0.23880229729297697, '0x6': 0.11952300772184579, '0x7': 0.04580336954199184}"
225,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 479, '0x1': 284, '0x2': 84, '0x3': 177, '0x4': 249, '0x5': 454, '0x6': 161, '0x7': 112}","{'0x0': 0.2497922353246723, '0x1': 0.0931305753669954, '0x2': 0.023234818656799935, '0x3': 0.1284546672921409, '0x4': 0.0846568351282284, '0x5': 0.241467973227723, '0x6': 0.12066487139673626, '0x7': 0.058598023606703825}"
226,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 488, '0x1': 243, '0x2': 144, '0x3': 184, '0x4': 249, '0x5': 422, '0x6': 182, '0x7': 88}","{'0x0': 0.23562559270154126, '0x1': 0.06660183161018476, '0x2': 0.073237041021063, '0x3': 0.13763504871749616, '0x4': 0.07765042801144087, '0x5': 0.2305617081163936, '0x6': 0.13971313254194165, '0x7': 0.03897521727993865}"
227,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 467, '0x1': 300, '0x2': 134, '0x3': 181, '0x4': 283, '0x5': 370, '0x6': 152, '0x7': 113}","{'0x0': 0.22369349169375125, '0x1': 0.10441652069684432, '0x2': 0.06793536768182869, '0x3': 0.12920287684707715, '0x4': 0.11127420224298201, '0x5': 0.1875388622894994, '0x6': 0.10895990252655992, '0x7': 0.06697877602145728}"
228,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 530, '0x1': 268, '0x2': 113, '0x3': 192, '0x4': 241, '0x5': 411, '0x6': 161, '0x7': 84}","{'0x0': 0.27101032408732856, '0x1': 0.07834818591453675, '0x2': 0.04356473702195471, '0x3': 0.14341734034148748, '0x4': 0.08011498072453876, '0x5': 0.22492211366920045, '0x6': 0.12196066568825488, '0x7': 0.03666165255269848}"
229,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 490, '0x1': 318, '0x2': 104, '0x3': 184, '0x4': 252, '0x5': 402, '0x6': 150, '0x7': 100}","{'0x0': 0.24842172297581613, '0x1': 0.1125924406899427, '0x2': 0.0399675390723939, '0x3': 0.1316614411452193, '0x4': 0.09157164004659257, '0x5': 0.212798811672264, '0x6': 0.1106232025971859, '0x7': 0.05236320180058546}"
230,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 499, '0x1': 254, '0x2': 103, '0x3': 181, '0x4': 210, '0x5': 472, '0x6': 188, '0x7': 93}","{'0x0': 0.25743150107605084, '0x1': 0.07250643372666327, '0x2': 0.03657864160717652, '0x3': 0.13496240098288356, '0x4': 0.04994743059269899, '0x5': 0.26077397526392765, '0x6': 0.14875441736137554, '0x7': 0.039045199389223635}"
231,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 522, '0x1': 269, '0x2': 108, '0x3': 172, '0x4': 264, '0x5': 413, '0x6': 152, '0x7': 100}","{'0x0': 0.266885440170461, '0x1': 0.08632142937382672, '0x2': 0.041022836930462755, '0x3': 0.12520828211599533, '0x4': 0.09784907877727211, '0x5': 0.21982317255756104, '0x6': 0.11142532313020927, '0x7': 0.051464436944211704}"
232,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 467, '0x1': 270, '0x2': 104, '0x3': 165, '0x4': 286, '0x5': 449, '0x6': 149, '0x7': 110}","{'0x0': 0.2345793654067141, '0x1': 0.08933943710917278, '0x2': 0.04250451908976655, '0x3': 0.11868126322426419, '0x4': 0.11218932676574452, '0x5': 0.23843399526049322, '0x6': 0.10663060829304673, '0x7': 0.05764148485079794}"
233,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 537, '0x1': 251, '0x2': 94, '0x3': 209, '0x4': 230, '0x5': 416, '0x6': 173, '0x7': 90}","{'0x0': 0.28294034801845724, '0x1': 0.061690619647583426, '0x2': 0.02541054554415286, '0x3': 0.1599605996146534, '0x4': 0.06880373901129862, '0x5': 0.2263088830662506, '0x6': 0.13364438859855654, '0x7': 0.041240876499047424}"
234,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 501, '0x1': 302, '0x2': 128, '0x3': 176, '0x4': 276, '0x5': 381, '0x6': 135, '0x7': 101}","{'0x0': 0.24598919668080294, '0x1': 0.10635977310425396, '0x2': 0.060758251873575544, '0x3': 0.1253461905534952, '0x4': 0.11241369241152128, '0x5': 0.19879045135653547, '0x6': 0.09482970912453545, '0x7': 0.05551273489528019}"
235,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 445, '0x1': 285, '0x2': 107, '0x3': 219, '0x4': 299, '0x5': 389, '0x6': 162, '0x7': 94}","{'0x0': 0.22052228604803856, '0x1': 0.08112691692167993, '0x2': 0.04467479505712327, '0x3': 0.16519089738832832, '0x4': 0.11691128084610924, '0x5': 0.20653109127574737, '0x6': 0.1175192580082991, '0x7': 0.04752347445467423}"
236,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 437, '0x1': 298, '0x2': 111, '0x3': 181, '0x4': 224, '0x5': 460, '0x6': 182, '0x7': 107}","{'0x0': 0.21597253300765207, '0x1': 0.10078714051834305, '0x2': 0.04903027116657411, '0x3': 0.13040697058315442, '0x4': 0.06169452455088334, '0x5': 0.2475531279304476, '0x6': 0.14154397354108905, '0x7': 0.05301145870185638}"
237,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 476, '0x1': 265, '0x2': 111, '0x3': 188, '0x4': 251, '0x5': 459, '0x6': 147, '0x7': 103}","{'0x0': 0.238899380754269, '0x1': 0.07768451425768431, '0x2': 0.046988053000219826, '0x3': 0.13949164801571612, '0x4': 0.09081563062368525, '0x5': 0.24791182967571676, '0x6': 0.10802935396420275, '0x7': 0.050179589708505945}"
238,cer3g3oc7aa76laosflg,ibmq_jakarta,2023-01-04 20:58:54.045978,rescaling,4,True,False,0.3,1.0,"{'0x0': 488, '0x1': 299, '0x2': 104, '0x3': 178, '0x4': 256, '0x5': 413, '0x6': 137, '0x7': 125}","{'0x0': 0.24725813898149834, '0x1': 0.10329899280846681, '0x2': 0.04083782503299654, '0x3': 0.12698661934437405, '0x4': 0.09884032757659164, '0x5': 0.21049265052355318, '0x6': 0.09779612675129036, '0x7': 0.0744893189812291}"
